Geohash,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,Latitude,Longitude,City,County,State,Country,ISO_3166_2,SeverityScore,IncidentsTotal,UpdateDate,Version
dpz90c5,43.77502,-79.41605,43.7764,-79.41467,43.77629,-79.41473,Toronto,,Ontario,Canada,CA-ON,0.0305,3,2019-02-02,5.0
dpz2yn5,43.75854,-79.5369,43.75992,-79.53552,43.75896,-79.53669,Toronto,,Ontario,Canada,CA-ON,0.0372,3,2019-02-02,5.0
dpz8e9s,43.68988,-79.29382,43.69125,-79.29245,43.69022,-79.29292,Toronto,,Ontario,Canada,CA-ON,0.0083,3,2019-02-02,5.0
dpz8s46,43.694,-79.2746,43.69537,-79.27322,43.69448,-79.274,Toronto,,Ontario,Canada,CA-ON,0.0075,3,2019-02-02,5.0
dpz2z1z,43.7352,-79.48746,43.73657,-79.48608,43.73647,-79.48715,Toronto,,Ontario,Canada,CA-ON,0.1256,3,2019-02-02,5.0
dpz87me,43.66791,-79.30618,43.66928,-79.30481,43.66858,-79.30571,Toronto,,Ontario,Canada,CA-ON,0.0093,3,2019-02-02,5.0
dpz83es,43.65692,-79.38171,43.65829,-79.38034,43.65762,-79.38141,Toronto,,Ontario,Canada,CA-ON,0.02,3,2019-02-02,5.0
dpz8f92,43.73245,-79.34326,43.73383,-79.34189,43.73349,-79.3424,Toronto,,Ontario,Canada,CA-ON,0.008,3,2019-02-02,5.0
dpz8b6t,43.73932,-79.43527,43.74069,-79.4339,43.74014,-79.43485,Toronto,,Ontario,Canada,CA-ON,0.0131,4,2019-02-02,5.0
dpz2vy5,43.75854,-79.54788,43.75992,-79.54651,43.75871,-79.5468,Toronto,,Ontario,Canada,CA-ON,0.051,4,2019-02-02,5.0
dpz8fd1,43.73657,-79.34189,43.73795,-79.34052,43.73744,-79.34112,Toronto,,Ontario,Canada,CA-ON,0.02,4,2019-02-02,5.0
dpz8ery,43.72421,-79.30206,43.72559,-79.30069,43.72468,-79.30157,Toronto,,Ontario,Canada,CA-ON,0.01,4,2019-02-02,5.0
dpz2rtr,43.66653,-79.46548,43.66791,-79.46411,43.667,-79.46513,Toronto,,Ontario,Canada,CA-ON,0.0297,4,2019-02-02,5.0
dpz2v6p,43.73657,-79.56436,43.73795,-79.56299,43.73697,-79.56399,Toronto,,Ontario,Canada,CA-ON,0.0226,5,2019-02-02,5.0
dpz3p44,43.78052,-79.49432,43.78189,-79.49295,43.78167,-79.49405,Toronto,,Ontario,Canada,CA-ON,0.0252,5,2019-02-02,5.0
dpz8ez6,43.72147,-79.28558,43.72284,-79.28421,43.72232,-79.28543,Toronto,,Ontario,Canada,CA-ON,0.0143,5,2019-02-02,5.0
dpz83w4,43.67065,-79.38446,43.67203,-79.38309,43.67129,-79.38346,Toronto,,Ontario,Canada,CA-ON,0.0201,5,2019-02-02,5.0
dpz89e2,43.69949,-79.38721,43.70087,-79.38583,43.70023,-79.3867,Toronto,,Ontario,Canada,CA-ON,0.0408,5,2019-02-02,5.0
dpz83mx,43.66791,-79.38858,43.66928,-79.38721,43.6685,-79.38771,Toronto,,Ontario,Canada,CA-ON,0.0347,6,2019-02-02,5.0
dpz8dhd,43.70636,-79.36249,43.70773,-79.36111,43.70714,-79.36222,Toronto,,Ontario,Canada,CA-ON,0.0152,6,2019-02-02,5.0
dpz8upy,43.76816,-79.2691,43.76953,-79.26773,43.76876,-79.26839,Toronto,,Ontario,Canada,CA-ON,0.1377,7,2019-02-02,5.0
dpz83j4,43.66516,-79.40643,43.66653,-79.40506,43.66629,-79.40573,Toronto,,Ontario,Canada,CA-ON,0.1188,7,2019-02-02,5.0
dpz8fns,43.76129,-79.35974,43.76266,-79.35837,43.76166,-79.35904,Toronto,,Ontario,Canada,CA-ON,0.0426,7,2019-02-02,5.0
dpz883q,43.68851,-79.4339,43.68988,-79.43253,43.68904,-79.4333,Toronto,,Ontario,Canada,CA-ON,0.14,9,2019-02-02,5.0
dpz83sm,43.66104,-79.38034,43.66241,-79.37897,43.66182,-79.3795,Toronto,,Ontario,Canada,CA-ON,0.0276,9,2019-02-02,5.0
dpz2ne7,43.6116,-79.51492,43.61298,-79.51355,43.61256,-79.51368,Toronto,,Ontario,Canada,CA-ON,0.1829,10,2019-02-02,5.0
dpz2zb4,43.72559,-79.46136,43.72696,-79.45999,43.72652,-79.46057,Toronto,,Ontario,Canada,CA-ON,0.0302,10,2019-02-02,5.0
dpz9k5r,43.83133,-79.26773,43.8327,-79.26636,43.83188,-79.26737,Toronto,,Ontario,Canada,CA-ON,0.0322,10,2019-02-02,5.0
dpz2jev,43.61435,-79.55612,43.61572,-79.55475,43.61478,-79.55537,Toronto,,Ontario,Canada,CA-ON,0.0107,11,2019-02-02,5.0
dpz2rmd,43.66791,-79.48334,43.66928,-79.48196,43.66906,-79.48296,Toronto,,Ontario,Canada,CA-ON,0.0284,13,2019-02-02,5.0
dpz8gee,43.74481,-79.2952,43.74619,-79.29382,43.74542,-79.29469,Toronto,,Ontario,Canada,CA-ON,0.0668,17,2019-02-02,5.0
dpz8dzz,43.72421,-79.32266,43.72559,-79.32129,43.72529,-79.32175,Toronto,,Ontario,Canada,CA-ON,0.0401,19,2019-02-02,5.0
dpz8yjv,43.75717,-79.18259,43.75854,-79.18121,43.7581,-79.18193,Toronto,,Ontario,Canada,CA-ON,0.4847,23,2019-02-02,5.0
dpz2n7u,43.61435,-79.52454,43.61572,-79.52316,43.61526,-79.52404,Toronto,,Ontario,Canada,CA-ON,0.0278,31,2019-02-02,5.0
dpz972s,43.81622,-79.30481,43.8176,-79.30344,43.81669,-79.30388,Toronto,,Ontario,Canada,CA-ON,0.1536,49,2019-02-02,5.0
dpz8f3g,43.7352,-79.35013,43.73657,-79.34875,43.73581,-79.34974,Toronto,,Ontario,Canada,CA-ON,0.2318,31,2019-02-02,5.0
dpz8339,43.64594,-79.39682,43.64731,-79.39545,43.64681,-79.3959,Toronto,,Ontario,Canada,CA-ON,0.0152,3,2019-02-02,5.0
dpz86sk,43.66104,-79.33777,43.66241,-79.3364,43.66169,-79.33737,Toronto,,Ontario,Canada,CA-ON,0.0093,3,2019-02-02,5.0
dpz8bmt,43.7558,-79.43527,43.75717,-79.4339,43.75618,-79.43503,Toronto,,Ontario,Canada,CA-ON,0.0194,3,2019-02-02,5.0
dpz2pxg,43.63632,-79.47098,43.6377,-79.4696,43.63717,-79.46988,Toronto,,Ontario,Canada,CA-ON,0.0284,3,2019-02-02,5.0
dpz8u75,43.74207,-79.26224,43.74344,-79.26086,43.743,-79.26174,Toronto,,Ontario,Canada,CA-ON,0.0129,3,2019-02-02,5.0
dpz83ed,43.65692,-79.38446,43.65829,-79.38309,43.6574,-79.38434,Toronto,,Ontario,Canada,CA-ON,0.007,3,2019-02-02,5.0
dpz2v4e,43.73932,-79.58084,43.74069,-79.57947,43.7395,-79.58006,Toronto,,Ontario,Canada,CA-ON,0.0061,3,2019-02-02,5.0
dpz9539,43.77777,-79.30893,43.77914,-79.30756,43.77868,-79.30762,Toronto,,Ontario,Canada,CA-ON,0.0112,3,2019-02-02,5.0
dpz88qd,43.71735,-79.43939,43.71872,-79.43802,43.71745,-79.43816,Toronto,,Ontario,Canada,CA-ON,0.0058,3,2019-02-02,5.0
dpz83dj,43.64868,-79.38034,43.65005,-79.37897,43.64912,-79.37969,Toronto,,Ontario,Canada,CA-ON,0.0553,3,2019-02-02,5.0
dpz86e9,43.65692,-79.34189,43.65829,-79.34052,43.65792,-79.34122,Toronto,,Ontario,Canada,CA-ON,0.0549,4,2019-02-02,5.0
dpz2u39,43.73383,-79.61655,43.7352,-79.61517,43.73483,-79.61626,Toronto,,Ontario,Canada,CA-ON,0.0103,4,2019-02-02,5.0
dpz2u3x,43.73383,-79.60831,43.7352,-79.60693,43.73384,-79.60753,Toronto,,Ontario,Canada,CA-ON,0.0097,4,2019-02-02,5.0
dpz2z5r,43.74344,-79.48746,43.74481,-79.48608,43.74461,-79.48642,Toronto,,Ontario,Canada,CA-ON,0.0282,4,2019-02-02,5.0
dpz891k,43.68851,-79.40369,43.68988,-79.40231,43.68869,-79.40305,Toronto,,Ontario,Canada,CA-ON,0.0358,6,2019-02-02,5.0
dpz2q30,43.64319,-79.53003,43.64456,-79.52866,43.64348,-79.52915,Toronto,,Ontario,Canada,CA-ON,0.0228,7,2019-02-02,5.0
dpz2jwz,43.63083,-79.55338,43.6322,-79.552,43.63163,-79.55241,Toronto,,Ontario,Canada,CA-ON,0.0228,8,2019-02-02,5.0
dpz86yc,43.67477,-79.3309,43.67615,-79.32953,43.67551,-79.3299,Toronto,,Ontario,Canada,CA-ON,0.0805,9,2019-02-02,5.0
dpz8uep,43.74207,-79.24576,43.74344,-79.24438,43.74281,-79.2451,Toronto,,Ontario,Canada,CA-ON,0.0791,9,2019-02-02,5.0
dpz833k,43.64456,-79.3927,43.64594,-79.39133,43.64527,-79.39201,Toronto,,Ontario,Canada,CA-ON,0.0375,10,2019-02-02,5.0
dpz2x2e,43.68439,-79.48196,43.68576,-79.48059,43.68537,-79.48132,Toronto,,Ontario,Canada,CA-ON,0.033,12,2019-02-02,5.0
dpz88jx,43.71185,-79.44351,43.71323,-79.44214,43.71226,-79.44243,Toronto,,Ontario,Canada,CA-ON,0.0462,18,2019-02-02,5.0
dpz2zhw,43.75031,-79.48883,43.75168,-79.48746,43.75068,-79.4878,Toronto,,Ontario,Canada,CA-ON,0.1612,19,2019-02-02,5.0
dpz8b3q,43.73245,-79.4339,43.73383,-79.43253,43.73314,-79.43294,Toronto,,Ontario,Canada,CA-ON,0.0666,20,2019-02-02,5.0
dpz2yk6,43.74893,-79.52728,43.75031,-79.52591,43.74964,-79.52695,Toronto,,Ontario,Canada,CA-ON,0.0635,21,2019-02-02,5.0
dpz3h5f,43.79013,-79.62616,43.7915,-79.62479,43.79083,-79.62596,Vaughan,,Ontario,Canada,CA-ON,0.0155,11,2019-02-02,5.0
dpz37fn,43.82446,-79.63165,43.82584,-79.63028,43.82495,-79.63121,Vaughan,,Ontario,Canada,CA-ON,0.0767,18,2019-02-02,5.0
dpz3n0t,43.77228,-79.53415,43.77365,-79.53278,43.773,-79.53337,Vaughan,,Ontario,Canada,CA-ON,0.0151,3,2019-02-02,5.0
dpz3n3y,43.77914,-79.52179,43.78052,-79.52042,43.77984,-79.52094,Vaughan,,Ontario,Canada,CA-ON,0.2253,55,2019-02-02,5.0
dpz3qbg,43.8176,-79.50394,43.81897,-79.50256,43.81837,-79.5033,Vaughan,,Ontario,Canada,CA-ON,0.009,3,2019-02-02,5.0
dpz3h4e,43.78326,-79.62479,43.78464,-79.62341,43.78414,-79.62427,Vaughan,,Ontario,Canada,CA-ON,0.009,7,2019-02-02,5.0
dpz3j4k,43.78189,-79.57947,43.78326,-79.57809,43.78301,-79.57867,Vaughan,,Ontario,Canada,CA-ON,0.0484,7,2019-02-02,5.0
dpz3rfz,43.82858,-79.4545,43.82996,-79.45313,43.82942,-79.45388,Vaughan,,Ontario,Canada,CA-ON,0.0276,8,2019-02-02,5.0
dpz90tr,43.79837,-79.42154,43.79974,-79.42017,43.79895,-79.42046,Vaughan,,Ontario,Canada,CA-ON,0.0493,10,2019-02-02,5.0
dpz2vpp,43.76404,-79.57535,43.76541,-79.57397,43.76468,-79.57484,Vaughan,,Ontario,Canada,CA-ON,0.0168,4,2019-02-02,5.0
dpz2utf,43.75717,-79.60419,43.75854,-79.60281,43.75768,-79.60385,Vaughan,,Ontario,Canada,CA-ON,0.0308,5,2019-02-02,5.0
dpz3p4b,43.78464,-79.49707,43.78601,-79.4957,43.78575,-79.49574,Vaughan,,Ontario,Canada,CA-ON,0.0828,18,2019-02-02,5.0
dpz3jgj,43.78601,-79.54514,43.78738,-79.54376,43.78679,-79.54413,Vaughan,,Ontario,Canada,CA-ON,0.0094,3,2019-02-02,5.0
dpz3ptx,43.79974,-79.46548,43.80112,-79.46411,43.8007,-79.46462,Vaughan,,Ontario,Canada,CA-ON,0.0129,3,2019-02-02,5.0
dpz3nhn,43.7915,-79.53278,43.79288,-79.5314,43.79251,-79.53195,Vaughan,,Ontario,Canada,CA-ON,0.0258,4,2019-02-02,5.0
dpz9212,43.82034,-79.45313,43.82172,-79.45175,43.82123,-79.45261,Vaughan,,Ontario,Canada,CA-ON,0.0162,5,2019-02-02,5.0
dpz3n3n,43.77502,-79.52179,43.7764,-79.52042,43.77577,-79.52149,Vaughan,,Ontario,Canada,CA-ON,0.0371,9,2019-02-02,5.0
dpz3n02,43.7709,-79.54102,43.77228,-79.53964,43.77142,-79.54012,Vaughan,,Ontario,Canada,CA-ON,0.0557,11,2019-02-02,5.0
dpz3j69,43.78326,-79.5726,43.78464,-79.57123,43.78444,-79.57179,Vaughan,,Ontario,Canada,CA-ON,0.0115,3,2019-02-02,5.0
dpz3q4g,43.82858,-79.5369,43.82996,-79.53552,43.8298,-79.53575,Vaughan,,Ontario,Canada,CA-ON,0.0079,3,2019-02-02,5.0
dpz3h11,43.77502,-79.62753,43.7764,-79.62616,43.77547,-79.62655,Vaughan,,Ontario,Canada,CA-ON,0.0224,6,2019-02-02,5.0
dpz3npt,43.81073,-79.53415,43.8121,-79.53278,43.81132,-79.53362,Vaughan,,Ontario,Canada,CA-ON,0.0105,3,2019-02-02,5.0
dpz3pp6,43.80936,-79.49432,43.81073,-79.49295,43.81015,-79.49319,Vaughan,,Ontario,Canada,CA-ON,0.0626,13,2019-02-02,5.0
dpz3nkh,43.7915,-79.52454,43.79288,-79.52316,43.79223,-79.52391,Vaughan,,Ontario,Canada,CA-ON,0.0098,4,2019-02-02,5.0
dpz3m17,43.82034,-79.58084,43.82172,-79.57947,43.82149,-79.58051,Vaughan,,Ontario,Canada,CA-ON,0.0186,7,2019-02-02,5.0
dpz3qu0,43.83545,-79.50806,43.83682,-79.50668,43.83594,-79.50788,Vaughan,,Ontario,Canada,CA-ON,0.0632,38,2019-02-02,5.0
dpz3n3h,43.77502,-79.52454,43.7764,-79.52316,43.77509,-79.52345,Vaughan,,Ontario,Canada,CA-ON,0.019,3,2019-02-02,5.0
dpz35bj,43.76953,-79.63303,43.7709,-79.63165,43.7702,-79.63192,Vaughan,,Ontario,Canada,CA-ON,0.0218,13,2019-02-02,5.0
dpz3h1k,43.7764,-79.62341,43.77777,-79.62204,43.77731,-79.6226,Vaughan,,Ontario,Canada,CA-ON,0.0119,3,2019-02-02,5.0
dpz3pr9,43.81073,-79.48471,43.8121,-79.48334,43.81164,-79.48391,Vaughan,,Ontario,Canada,CA-ON,0.0302,8,2019-02-02,5.0
dpz90xj,43.80798,-79.42429,43.80936,-79.42291,43.80921,-79.423,Vaughan,,Ontario,Canada,CA-ON,0.1506,17,2019-02-02,5.0
dpz3j43,43.78189,-79.58359,43.78326,-79.58221,43.78204,-79.58248,Vaughan,,Ontario,Canada,CA-ON,0.0227,4,2019-02-02,5.0
dpz3rgq,43.83133,-79.45587,43.8327,-79.4545,43.83212,-79.45485,Vaughan,,Ontario,Canada,CA-ON,0.0177,9,2019-02-02,5.0
dpz3mcm,43.82034,-79.54514,43.82172,-79.54376,43.82083,-79.54468,Vaughan,,Ontario,Canada,CA-ON,0.0163,9,2019-02-02,5.0
dpz3n0y,43.77365,-79.53278,43.77502,-79.5314,43.77418,-79.53206,Vaughan,,Ontario,Canada,CA-ON,0.013,3,2019-02-02,5.0
dpz3jh0,43.7915,-79.58496,43.79288,-79.58359,43.79261,-79.58461,Vaughan,,Ontario,Canada,CA-ON,0.0266,3,2019-02-02,5.0
dpz3p43,43.78189,-79.4957,43.78326,-79.49432,43.78273,-79.4947,Vaughan,,Ontario,Canada,CA-ON,0.0257,5,2019-02-02,5.0
dpz3n5w,43.78876,-79.53278,43.79013,-79.5314,43.79009,-79.53166,Vaughan,,Ontario,Canada,CA-ON,0.2234,7,2019-02-02,5.0
dpz3p50,43.78601,-79.49707,43.78738,-79.4957,43.78647,-79.49597,Vaughan,,Ontario,Canada,CA-ON,0.0739,11,2019-02-02,5.0
dpz2um3,43.75443,-79.61655,43.7558,-79.61517,43.75505,-79.61601,Vaughan,,Ontario,Canada,CA-ON,0.0287,3,2019-02-02,5.0
dpz3ncf,43.77914,-79.50531,43.78052,-79.50394,43.77973,-79.50511,Vaughan,,Ontario,Canada,CA-ON,0.0169,4,2019-02-02,5.0
dpz3mbt,43.81622,-79.54514,43.8176,-79.54376,43.81679,-79.54499,Vaughan,,Ontario,Canada,CA-ON,0.006,5,2019-02-02,5.0
dpz9273,43.83133,-79.44077,43.8327,-79.43939,43.83198,-79.44001,Vaughan,,Ontario,Canada,CA-ON,0.0178,5,2019-02-02,5.0
dpz3qeg,43.83408,-79.51492,43.83545,-79.51355,43.83506,-79.51469,Vaughan,,Ontario,Canada,CA-ON,0.0611,34,2019-02-02,5.0
dpz3q4c,43.82858,-79.53964,43.82996,-79.53827,43.82922,-79.53884,Vaughan,,Ontario,Canada,CA-ON,0.0148,3,2019-02-02,5.0
dpz37fw,43.82721,-79.63165,43.82858,-79.63028,43.8278,-79.63134,Vaughan,,Ontario,Canada,CA-ON,0.0429,5,2019-02-02,5.0
dpz90sb,43.79562,-79.43115,43.797,-79.42978,43.79569,-79.4307,Vaughan,,Ontario,Canada,CA-ON,0.033,5,2019-02-02,5.0
dpz3q2j,43.81348,-79.52316,43.81485,-79.52179,43.81383,-79.52235,Vaughan,,Ontario,Canada,CA-ON,0.0291,7,2019-02-02,5.0
dpz3nux,43.79425,-79.49844,43.79562,-79.49707,43.79496,-79.49807,Vaughan,,Ontario,Canada,CA-ON,0.0114,5,2019-02-02,5.0
dpz3j47,43.78189,-79.58084,43.78326,-79.57947,43.7827,-79.57988,Vaughan,,Ontario,Canada,CA-ON,0.0313,6,2019-02-02,5.0
dpz90h4,43.7915,-79.45038,43.79288,-79.44901,43.79175,-79.4494,Vaughan,,Ontario,Canada,CA-ON,0.0234,6,2019-02-02,5.0
dpz3hyy,43.80661,-79.58771,43.80798,-79.58633,43.80738,-79.58736,Vaughan,,Ontario,Canada,CA-ON,0.0076,3,2019-02-02,5.0
dpz9209,43.81622,-79.45175,43.8176,-79.45038,43.817,-79.45154,Vaughan,,Ontario,Canada,CA-ON,0.0417,6,2019-02-02,5.0
dpz3ppt,43.81073,-79.4902,43.8121,-79.48883,43.81088,-79.48993,Vaughan,,Ontario,Canada,CA-ON,0.0685,7,2019-02-02,5.0
dpz2vr7,43.76541,-79.56985,43.76678,-79.56848,43.7656,-79.56912,Vaughan,,Ontario,Canada,CA-ON,0.0748,15,2019-02-02,5.0
dpz3p40,43.78052,-79.49707,43.78189,-79.4957,43.78105,-79.49685,Vaughan,,Ontario,Canada,CA-ON,0.5427,43,2019-02-02,5.0
dpz92df,43.82858,-79.42841,43.82996,-79.42703,43.8291,-79.42745,Vaughan,,Ontario,Canada,CA-ON,0.016,3,2019-02-02,5.0
dpz3n3w,43.77777,-79.52179,43.77914,-79.52042,43.77872,-79.52072,Vaughan,,Ontario,Canada,CA-ON,0.0158,5,2019-02-02,5.0
dpz3n7s,43.78876,-79.52454,43.79013,-79.52316,43.78917,-79.52389,Vaughan,,Ontario,Canada,CA-ON,0.0141,10,2019-02-02,5.0
dpz3peq,43.78738,-79.46686,43.78876,-79.46548,43.78818,-79.46582,Vaughan,,Ontario,Canada,CA-ON,0.0239,3,2019-02-02,5.0
dpz3jeq,43.78738,-79.55475,43.78876,-79.55338,43.78799,-79.55411,Vaughan,,Ontario,Canada,CA-ON,0.0378,7,2019-02-02,5.0
dpz2vpt,43.76678,-79.57809,43.76816,-79.57672,43.76727,-79.57684,Vaughan,,Ontario,Canada,CA-ON,0.2738,22,2019-02-02,5.0
dpz90n1,43.80249,-79.45175,43.80386,-79.45038,43.80315,-79.45076,Vaughan,,Ontario,Canada,CA-ON,0.0113,3,2019-02-02,5.0
dpz3pq0,43.80249,-79.48608,43.80386,-79.48471,43.80329,-79.4854,Vaughan,,Ontario,Canada,CA-ON,0.0108,4,2019-02-02,5.0
dpz2uj5,43.75305,-79.62479,43.75443,-79.62341,43.75322,-79.62397,Vaughan,,Ontario,Canada,CA-ON,0.1711,28,2019-02-02,5.0
dpz3jxx,43.81073,-79.55338,43.8121,-79.552,43.81147,-79.55232,Vaughan,,Ontario,Canada,CA-ON,0.0049,3,2019-02-02,5.0
dpz3nvv,43.80112,-79.50119,43.80249,-79.49982,43.80194,-79.49984,Vaughan,,Ontario,Canada,CA-ON,0.0065,3,2019-02-02,5.0
dpz3n0z,43.77365,-79.5314,43.77502,-79.53003,43.77449,-79.53079,Vaughan,,Ontario,Canada,CA-ON,0.0077,3,2019-02-02,5.0
dpz3nvq,43.79837,-79.49982,43.79974,-79.49844,43.79906,-79.4991,Vaughan,,Ontario,Canada,CA-ON,0.0076,4,2019-02-02,5.0
dpz3hcg,43.77914,-79.59183,43.78052,-79.59045,43.78011,-79.59154,Vaughan,,Ontario,Canada,CA-ON,0.2959,24,2019-02-02,5.0
dpz3nrp,43.80798,-79.52042,43.80936,-79.51904,43.80857,-79.52012,Vaughan,,Ontario,Canada,CA-ON,0.1279,30,2019-02-02,5.0
dpz3r3g,43.82309,-79.48196,43.82446,-79.48059,43.82397,-79.48121,Vaughan,,Ontario,Canada,CA-ON,0.0086,3,2019-02-02,5.0
dpz3rf2,43.82584,-79.46411,43.82721,-79.46274,43.82637,-79.46348,Vaughan,,Ontario,Canada,CA-ON,0.0076,3,2019-02-02,5.0
dpz3hgw,43.78876,-79.58771,43.79013,-79.58633,43.78954,-79.58658,Vaughan,,Ontario,Canada,CA-ON,0.0335,6,2019-02-02,5.0
dpz3rtz,43.84506,-79.46548,43.84644,-79.46411,43.84627,-79.46523,Vaughan,,Ontario,Canada,CA-ON,0.2368,33,2019-02-02,5.0
dpz3p4c,43.78464,-79.4957,43.78601,-79.49432,43.78521,-79.49553,Vaughan,,Ontario,Canada,CA-ON,0.1497,33,2019-02-02,5.0
dpz3p5b,43.79013,-79.49707,43.7915,-79.4957,43.7908,-79.49691,Vaughan,,Ontario,Canada,CA-ON,0.0103,3,2019-02-02,5.0
dpz37by,43.8176,-79.63165,43.81897,-79.63028,43.81873,-79.63091,Vaughan,,Ontario,Canada,CA-ON,0.0187,3,2019-02-02,5.0
dpz3q64,43.82446,-79.52728,43.82584,-79.52591,43.82497,-79.52634,Vaughan,,Ontario,Canada,CA-ON,0.0733,9,2019-02-02,5.0
dpz90wq,43.80386,-79.42291,43.80524,-79.42154,43.80431,-79.42167,Vaughan,,Ontario,Canada,CA-ON,0.1366,38,2019-02-02,5.0
dpz3qbf,43.8176,-79.50531,43.81897,-79.50394,43.8188,-79.50423,Vaughan,,Ontario,Canada,CA-ON,0.0068,3,2019-02-02,5.0
dpz3h3n,43.77502,-79.60968,43.7764,-79.60831,43.77605,-79.60922,Vaughan,,Ontario,Canada,CA-ON,0.008,3,2019-02-02,5.0
dpz90sc,43.79562,-79.42978,43.797,-79.42841,43.79622,-79.4295,Vaughan,,Ontario,Canada,CA-ON,0.0133,3,2019-02-02,5.0
dpz3jgz,43.79013,-79.54239,43.7915,-79.54102,43.79078,-79.54151,Vaughan,,Ontario,Canada,CA-ON,0.0101,3,2019-02-02,5.0
dpz3myh,43.84644,-79.54651,43.84781,-79.54514,43.84735,-79.54566,Vaughan,,Ontario,Canada,CA-ON,0.0096,3,2019-02-02,5.0
dpz3p6v,43.78464,-79.47922,43.78601,-79.47784,43.78516,-79.47871,Vaughan,,Ontario,Canada,CA-ON,0.1112,9,2019-02-02,5.0
dpz3quk,43.83682,-79.50256,43.8382,-79.50119,43.83779,-79.50182,Vaughan,,Ontario,Canada,CA-ON,0.0233,3,2019-02-02,5.0
dpz3jz4,43.80798,-79.54926,43.80936,-79.54788,43.80878,-79.54869,Vaughan,,Ontario,Canada,CA-ON,0.0078,7,2019-02-02,5.0
dpz9218,43.82172,-79.45313,43.82309,-79.45175,43.82245,-79.45272,Vaughan,,Ontario,Canada,CA-ON,0.0387,17,2019-02-02,5.0
dpz3nhr,43.79288,-79.5314,43.79425,-79.53003,43.79293,-79.53043,Vaughan,,Ontario,Canada,CA-ON,0.021,3,2019-02-02,5.0
dpz3pwu,43.80661,-79.4696,43.80798,-79.46823,43.80684,-79.46886,Vaughan,,Ontario,Canada,CA-ON,0.0316,3,2019-02-02,5.0
dpz3jgf,43.79013,-79.54926,43.7915,-79.54788,43.79118,-79.54815,Vaughan,,Ontario,Canada,CA-ON,0.0229,6,2019-02-02,5.0
dpz3k8e,43.81622,-79.60281,43.8176,-79.60144,43.81685,-79.60191,Vaughan,,Ontario,Canada,CA-ON,0.02,7,2019-02-02,5.0
dpz3r1g,43.82309,-79.49295,43.82446,-79.49158,43.82426,-79.49178,Vaughan,,Ontario,Canada,CA-ON,0.5696,34,2019-02-02,5.0
dpz3ry1,43.84644,-79.46274,43.84781,-79.46136,43.84726,-79.46176,Vaughan,,Ontario,Canada,CA-ON,0.022,3,2019-02-02,5.0
dpz3jvj,43.797,-79.54514,43.79837,-79.54376,43.79773,-79.54405,Vaughan,,Ontario,Canada,CA-ON,0.0457,4,2019-02-02,5.0
dpz3qb7,43.81485,-79.50394,43.81622,-79.50256,43.81503,-79.50298,Vaughan,,Ontario,Canada,CA-ON,0.0902,51,2019-02-02,5.0
dpz3npw,43.81073,-79.53278,43.8121,-79.5314,43.81156,-79.53206,Vaughan,,Ontario,Canada,CA-ON,0.0854,8,2019-02-02,5.0
dpz3n9w,43.77777,-79.5108,43.77914,-79.50943,43.77789,-79.51016,Vaughan,,Ontario,Canada,CA-ON,0.0302,6,2019-02-02,5.0
dpz3j6g,43.78464,-79.56985,43.78601,-79.56848,43.7852,-79.56863,Vaughan,,Ontario,Canada,CA-ON,0.0311,7,2019-02-02,5.0
dpz3p58,43.78876,-79.49707,43.79013,-79.4957,43.78943,-79.49671,Vaughan,,Ontario,Canada,CA-ON,0.0324,12,2019-02-02,5.0
dpz3pem,43.78738,-79.46823,43.78876,-79.46686,43.78779,-79.46762,Vaughan,,Ontario,Canada,CA-ON,0.0532,14,2019-02-02,5.0
dpz3kch,43.81897,-79.59045,43.82034,-79.58908,43.81937,-79.58989,Vaughan,,Ontario,Canada,CA-ON,0.1223,42,2019-02-02,5.0
dpz3ps1,43.7915,-79.47372,43.79288,-79.47235,43.79236,-79.47319,Vaughan,,Ontario,Canada,CA-ON,0.0531,3,2019-02-02,5.0
dpz3hp8,43.81073,-79.62891,43.8121,-79.62753,43.81123,-79.62814,Vaughan,,Ontario,Canada,CA-ON,0.0083,3,2019-02-02,5.0
dpz3jgd,43.78876,-79.54926,43.79013,-79.54788,43.78931,-79.54805,Vaughan,,Ontario,Canada,CA-ON,0.0404,5,2019-02-02,5.0
dpz3qu3,43.83682,-79.50668,43.8382,-79.50531,43.83696,-79.50613,Vaughan,,Ontario,Canada,CA-ON,0.011,5,2019-02-02,5.0
dpz2uhb,43.75168,-79.62891,43.75305,-79.62753,43.75233,-79.62813,Vaughan,,Ontario,Canada,CA-ON,0.0802,5,2019-02-02,5.0
dpz3nqz,43.80661,-79.52042,43.80798,-79.51904,43.80769,-79.51998,Vaughan,,Ontario,Canada,CA-ON,0.0969,16,2019-02-02,5.0
dpz3pee,43.78876,-79.47098,43.79013,-79.4696,43.78906,-79.47049,Vaughan,,Ontario,Canada,CA-ON,0.015,3,2019-02-02,5.0
dpz924c,43.82858,-79.45175,43.82996,-79.45038,43.82992,-79.45129,Vaughan,,Ontario,Canada,CA-ON,0.0135,6,2019-02-02,5.0
dpz3j68,43.78326,-79.57397,43.78464,-79.5726,43.78403,-79.57322,Vaughan,,Ontario,Canada,CA-ON,0.0423,17,2019-02-02,5.0
